ela_mean,ela_std,ela_max,noise_mean,noise_std,fft_center,fft_total,entropy,width,height,megapixels,aspect_ratio,brightness,contrast,r_mean,r_std,g_mean,g_std,b_mean,b_std,label_encoded,filename
0.0968969866853539,0.08348584087844345,0.08450704225352113,0.1805740608073274,0.44411470935978675,0.36947700238597003,0.1949742496892204,0.7538148107635091,0.3712064208678204,0.0,0.028274781245918763,1.0000000000000002,0.8268463271031731,0.7613476836686944,0.8264210734798971,0.7648939950254651,0.8270376948884941,0.702265800980522,0.8270376948884941,0.7390467691106339,0,43285.png
0.16843167484232657,0.11406761702947409,0.08450704225352113,0.14372275822358507,0.1093194145512792,0.41255217494789787,0.263914047238501,0.5688169984686063,0.4063205417607223,0.029146206241089816,0.05772495755517826,1.0000000000000002,0.813529853400245,0.4663079082826392,0.8130718954248367,0.4661850053298591,0.8137359384251035,0.43492778587518216,0.8137359384251035,0.45770700281674437,0,44267.png
0.10660686755430976,0.1001011365825467,0.39436619718309857,0.06312392455659928,0.0374255146794739,0.5494987141306306,0.41767004084532033,0.3450010938525486,0.765487835465262,0.7197845715190876,0.9999999999999998,0.5411515453639082,0.010945588177184178,0.03603182030884417,0.0196078431372549,0.04773184886888547,0.008723110321689362,0.04558102557307539,0.0003947108742845865,0.008255012968179157,0,22274.png
0.05799018920812895,0.04950876517048737,0.08450704225352113,0.10574663390400181,0.26954969314538435,0.6193710560383615,0.27494228378618357,0.7777565084226645,0.6852269877100576,0.1412957389513702,0.2641373906229594,1.0000000000000002,0.8347887936144149,0.5913664014974264,0.8343830461477522,0.5927987682103518,0.8349713834616143,0.5482443354975487,0.8349713834616143,0.5769584739381433,0,31086.png
0.10766082690960055,0.09480350606819495,0.39436619718309857,0.06240082486927294,0.02483149867217546,0.41846194929669045,0.3989877464038357,0.3065111572959965,0.765487835465262,0.7197845715190876,0.9999999999999998,0.5411515453639082,0.009602086379262654,0.008656995788488537,0.0184194890077243,0.013146985668601206,0.007104795737122557,0.01982244600503511,0.0002762976119992106,0.005577711464985917,1,24249.png
0.19112543798177997,0.1362695049123483,0.07042253521126761,0.44084977603995795,0.2707346421951968,0.3250898366974929,0.3562422305096785,0.667687595712098,0.4349134687735139,0.06526215745287503,0.09683949327412823,1.0000000000000002,0.9422689374481369,0.14518015910154422,0.94212715389186,0.1410636029847211,0.9423327412670218,0.1439512389028753,0.9423327412670218,0.1514906433890175,1,15835.png
0.0699873861247372,0.045487382007320346,0.04225352112676056,0.08445536533272627,0.03556944404392701,0.7740585288261147,0.38660983839460117,0.5252679938744258,0.6852269877100576,0.8579122445746872,0.9999999999999998,0.3827268195413759,0.7554036432607578,0.2608797379503977,0.7548029312735196,0.25820206087883457,0.7556739688178408,0.2487875977209487,0.7556739688178408,0.2618177761664389,1,54863.png
0.09530483531885076,0.08553265266807934,0.4084507042253521,0.05561172224937565,0.025471161433578624,0.5902517749641526,0.3945657964837507,0.27115237366003064,0.765487835465262,0.7197845715190876,0.9999999999999998,0.5411515453639082,0.00861421741020271,0.03603182030884417,0.016993464052287584,0.04619211180859885,0.006196960726268008,0.04611103749834371,0.0002368265245707519,0.006916362216582537,0,62330.png
0.0751002102312544,0.051627817376228055,0.04225352112676056,0.09654719899301673,0.08208655895514759,0.5032306379421446,0.14809092523530454,0.849007328812076,0.3747178329571106,0.09884365594804373,0.11218492882329895,1.0000000000000002,0.5233729798079583,0.901965372016846,0.5222024163200635,0.9072604524458132,0.5238997434379317,0.8296806678150257,0.5238997434379317,0.8731349527288954,0,339.png
0.1810119131044149,0.12136389905605856,0.08450704225352113,0.19439329927623075,0.11033658320465799,0.42495225157758487,0.337897353933582,0.6185052504922336,0.1876097316277903,0.18818311420877556,0.09984328065822123,0.49513958125623136,0.7631485359781879,0.17992512868507254,0.7625668449197862,0.17624067274665406,0.7634103019538188,0.17543394726381342,0.7634103019538188,0.18462224949103387,1,44171.png
0.12008409250175192,0.11303217106530532,0.5070422535211269,0.07480064543342461,0.054014801376847874,0.6110346749333845,0.451092168353756,0.3538886458105447,0.765487835465262,0.7197845715190876,0.9999999999999998,0.5411515453639082,0.013948709843126407,0.05884417407580721,0.024717765894236483,0.07509179201705556,0.011249259917110717,0.06741751689413011,0.0006315373988553385,0.011601639847170707,0,41227.png
0.10940995094604064,0.09894528992486994,0.11267605633802817,0.11499963175478886,0.14840176064553512,0.37697742326872075,0.24569348250754752,0.3310954933274995,0.09129671432154501,0.12165373039759228,0.03702494449523312,0.375,0.03398269253566207,0.16998128217126815,0.03161021984551397,0.1661731611986261,0.035050325636471286,0.166423744534252,0.035050325636471286,0.17514014000055778,0,31168.png
0.6136510161177295,0.6043633211327297,0.4788732394366197,0.48668626177547747,0.4191783479398403,0.7338163325728418,0.6353045640206,0.8633094508860205,0.4645096563832455,0.3814351338507841,0.4291497975708502,0.625,0.5047220136721066,0.6243565746373421,0.6129926718162013,0.6786687196494139,0.5120189461219656,0.596687425467073,0.1841326228537596,0.6205761775943331,0,43589.png
0.07859845830413456,0.08387112309766902,0.43661971830985913,0.029968464819191597,0.025366298685807614,0.5825655851431294,0.3594033031433136,0.20124152264274775,0.765487835465262,0.7197845715190876,0.9999999999999998,0.5411515453639082,0.004425652981388548,0.04819840898455779,0.00800158447217271,0.06407674997038967,0.003355042431418985,0.056605273618656415,0.0002368265245707519,0.00803190450957972,0,11854.png
0.2707778556412054,0.2166730880369871,0.2535211267605634,0.7237156611340613,0.7145347633116704,0.6758099815972646,0.5952583910495469,0.8523162327718223,0.30950589415600704,0.28385870426104864,0.225284053806974,0.5492771684945164,0.292172126289169,0.5415301824988302,0.2904337492572787,0.5423427691578824,0.2929544108940201,0.5030873194646879,0.2929544108940201,0.5294363722564632,0,32220.png
0.5822789067974773,0.551098054324793,0.43661971830985913,0.4548163125933166,0.3310726672626366,0.7092716116035923,0.6356242230509678,0.9174141325749288,0.4645096563832455,0.3814351338507841,0.4291497975708502,0.625,0.5917730272256688,0.5445718296677585,0.737056842939196,0.5095345256425442,0.5608841523583974,0.5655227242612959,0.37079139530294053,0.5858828122821208,0,59183.png
0.20350385423966363,0.4155027932960894,1.0,0.0348828645460206,0.05166587582677723,0.4068397800960194,0.2729177765938554,0.2454194924524174,0.3120140456483571,0.28892760969428166,0.2305733315920073,0.5437437686939183,0.02078476310902122,0.04410388394946187,0.060764507823331364,0.1408267203600616,0.0,0.0,0.025735149003355037,0.15550659564380737,0,47097.png
0.09238962859145061,0.056780967058370255,0.028169014084507043,0.07212249844332705,0.019137451468209547,0.7862612259588869,0.4591369206180075,0.7816260118136075,1.0,1.0,0.9999999999999998,0.546036889332004,0.34923143794207134,0.2401731399157698,0.34763319469201825,0.23723794859647046,0.3499506611407144,0.23002517556645022,0.3499506611407144,0.24207267758038878,0,16161.png
0.6221499649614576,0.6457811596994798,0.5211267605633804,0.4100376949188856,0.34696985982472195,0.4573340996302039,0.3777304208843898,0.7685134543863487,0.11186355655881614,0.1292570885474418,0.046232205824735535,0.428938185443669,0.8564428814162091,0.3332943378568086,0.8831451772628245,0.25050337557740143,0.8325241760410498,0.3748244335497548,0.9098875074008289,0.2438575452491843,0,24635.png
0.06642186405045553,0.044596416875361186,0.028169014084507043,0.05743286220264199,0.02245111429777351,0.27103107566020557,0.1293908719587995,0.2745159702472107,0.09129671432154501,0.12165373039759228,0.03702494449523312,0.375,0.016635713438969454,0.06024801123069724,0.014220637750049517,0.0550752102333294,0.017722518255377934,0.06699350735391546,0.017722518255377934,0.07050227291742199,0,54019.png
0.045230553608969874,0.03739645540358312,0.04225352112676056,0.044711663999678616,0.0168409572920244,0.5091404122909374,0.2545196235126975,0.205931415445198,0.3120140456483571,0.28892760969428166,0.2305733315920073,0.5437437686939183,0.05014422886948275,0.100842302292934,0.047811447811447826,0.09617434561174938,0.05119400039471087,0.10377633496753676,0.05119400039471087,0.10921159048442425,0,43877.png
0.030519971969166095,0.02925736852244268,0.04225352112676056,0.05756676955214686,0.1128847479754936,0.5003512193989216,0.10024862369028587,0.6118737694158828,0.5969400551793328,0.07603358149849518,0.14614078620869791,1.0000000000000002,0.8089066266250445,0.4402199344875994,0.8084373143196675,0.4397725926803269,0.8091178211959739,0.41128925400821514,0.8091178211959739,0.43283040968290715,1,27376.png
0.2669432375613175,0.192424388364477,0.12676056338028172,0.3345541220029861,0.7901303181797924,0.2179476015488485,0.2520156277748179,0.5932235834609495,0.164033107599699,0.03041343259939807,0.02357320099255583,1.0000000000000002,0.7135575137313788,0.23046326626111374,0.7072687660922956,0.2253938173634964,0.7139135583185316,0.22186299191731812,0.7239786856127886,0.2348216526759071,1,27829.png
0.05792291520672741,0.04257368522442688,0.01408450704225352,0.05049646149828933,0.01137760813315472,0.3601653343550627,0.1602202095542532,0.4671980966965652,0.14346626536242787,0.18754950102962142,0.07888206869531147,0.375,0.04097680483660647,0.0886757136172204,0.03862150920974451,0.08385644912945636,0.04203670811130846,0.09275208692195573,0.04203670811130846,0.09760995063725354,0,16648.png
0.22406727400140156,0.17566461182816412,0.6338028169014085,0.12832341303052416,0.10723264587063609,0.7111757432208851,0.5200319659030367,0.612242944651061,0.765487835465262,0.7197845715190876,0.9999999999999998,0.5411515453639082,0.09993282491010393,0.1488067384183435,0.16280451574569224,0.19850763946464528,0.08608644168146831,0.14967536769577314,0.007341622261693309,0.022868617006442257,0,56623.png
0.11239243167484234,0.08632729724523212,0.08450704225352113,0.09641329164351184,0.10541852033419759,0.3252407739598392,0.23652992363700942,0.32037573835047034,0.09129671432154501,0.12165373039759228,0.03702494449523312,0.375,0.05840281345082388,0.10271408516612072,0.056090314913844336,0.09806940660902523,0.05944345766725873,0.10547237312839537,0.05944345766725873,0.11099645815321973,1,54023.png
0.03574491941135249,0.04618570602966672,0.05633802816901408,0.047108605555815926,0.05247331898461402,0.3581334865927076,0.13706268868762206,0.38354572303653467,0.09129671432154501,0.12165373039759228,0.03702494449523312,0.375,0.028450626308926384,0.13862891904539074,0.026064567241037832,0.1344308894942556,0.029524373396487072,0.13801510533987013,0.029524373396487072,0.14524360654823326,0,6159.png
0.1763700070077085,0.1228327875168561,0.09859154929577464,0.32313182509022004,0.25091558286647564,0.5546654127263334,0.3862013851891314,0.9528959746226208,0.22121896162528212,0.28385870426104864,0.16644900091419615,0.3779411764705882,0.5593314102817403,0.5347449695835284,0.5582491582491584,0.5354731730427574,0.5598184329978291,0.4969391811315754,0.5598184329978291,0.5229662269570796,0,26442.png
0.07732025227750527,0.053915430552879964,0.08450704225352113,0.07311341282966315,0.04280497364012678,0.3430397603580698,0.12129284318948674,0.46412163640341275,0.32154502131928764,0.02787897988278156,0.04466501240694789,1.0000000000000002,0.6705654561978899,0.2621665886757136,0.6697563874034463,0.2595049153144617,0.6709295441089401,0.24995362395653897,0.6709295441089401,0.26304487268873583,1,40276.png
0.4408016818500351,0.42804854555962246,0.4929577464788732,0.5645667762475143,0.3733742997134626,0.5535159674207725,0.5206712839637718,0.8288667687595712,0.21971407072987206,0.28385870426104864,0.1654042053023377,0.375,0.7115817757932589,0.26661207299953205,0.7462467815408993,0.28331161909273955,0.6795342411683442,0.26818603418576914,0.7861456483126109,0.18473380372033354,0,24606.png
0.0463742116327961,0.04093623579271814,0.11267605633802817,0.048742275219775436,0.04561529528038989,0.40141764921019185,0.1299058781743917,0.4241823452198643,0.41986455981941306,0.04245208300332647,0.07215619694397284,1.0000000000000002,0.8791243529458252,0.506200280767431,0.8788274905921966,0.5065734928343006,0.8792579435563449,0.47107459917848143,0.8792579435563449,0.4957469950079483,0,58128.png
0.16244428871758937,0.11649971103833558,0.16901408450704228,0.17927515951713008,0.2505275906997229,0.45491910343266173,0.4128218788847452,0.8022451323561584,0.2317531978931527,0.28385870426104864,0.17343607156849938,0.39837986041874374,0.24779705219899634,0.26824988301357044,0.24594969300851657,0.2656638635556082,0.24862837971186105,0.2554657479793295,0.24862837971186105,0.2688456926123212,0,21213.png
0.10066433076384021,0.07888653438643807,0.16901408450704228,0.1611173229242687,0.23632917465152797,0.6937134630232734,0.4267803232107973,0.9250847735725223,0.3757210935540506,0.28385870426104864,0.2694266684079927,0.6777916251246261,0.41913304619275293,0.6272812353766963,0.417706476530006,0.6291602510955823,0.41977501480165774,0.5807870677090234,0.41977501480165774,0.6112056223331568,0,23128.png
0.49867974772249485,0.46645636678867275,0.36619718309859156,0.4401400670875821,0.3708366212174041,0.7822323621101029,0.6417510211330136,0.8297008313279369,0.4645096563832455,0.3814351338507841,0.4291497975708502,0.625,0.3714387323665389,1.0,0.2957417310358488,1.0,0.3805012828103414,0.9819000927520868,0.5229129662522202,0.6643054354798227,0,17756.png
0.23801541695865455,0.46342226931227126,1.0,0.05014830238957664,0.06707021347433878,0.3987820523984512,0.3110815130527437,0.2734631371691096,0.3120140456483571,0.28892760969428166,0.2305733315920073,0.5437437686939183,0.022404868218279528,0.04445484323818437,0.06694394929689049,0.15124955584507876,0.0,0.0,0.023722123544503648,0.13040689405137074,0,49080.png
0.11088997897687458,0.09752456174147563,0.36619718309859156,0.06984607350174414,0.032067028268375236,0.525662237238545,0.4176345231752797,0.34770837891052286,0.765487835465262,0.7197845715190876,0.9999999999999998,0.5411515453639082,0.013118899909116055,0.023514272344408046,0.023846306199247377,0.03091318251806231,0.010341424906256167,0.034238770372333374,0.0003947108742845865,0.007027916445882255,0,4490.png
0.03830133146461109,0.028607204777499506,0.16901408450704228,0.04649263174809349,0.0270231301005896,0.6443685887946499,0.3274551589415734,0.5564838109822796,0.2804113368447454,1.0,0.8532062165338904,0.028339980059820566,0.8466037064843719,0.29562470753392606,0.8462269756387405,0.29337913064076754,0.8467732386027235,0.28027030608188686,0.8467732386027235,0.2949493822684553,0,52877.png
0.6142116327960757,0.5703140050086689,0.7183098591549296,0.2393995594448201,0.23478769225929413,0.5931195829487338,0.6071923281832711,0.677381863924743,0.6049661399548533,0.6082686519879613,0.8501371294240563,0.4996261216350947,0.43485992018018726,0.16109031352363126,0.41992473757179644,0.15930356508350113,0.4444839155318729,0.16536372068371535,0.4241168344187882,0.17346682656106202,0,7498.png
0.33818640504555014,0.2933442496628781,0.2535211267605634,0.4468756067676774,0.6076586507834558,0.39815508223178175,0.40971408275617127,0.7038941150732881,0.012039127163280663,0.27688895929035323,0.02631578947368421,0.0,0.7596712372070968,0.736897519887693,0.7316696375519907,0.7318488688854674,0.772212354450365,0.6846694050616139,0.7686994276692323,0.7159550436455924,1,20882.png
0.7053454800280309,0.7083654401849354,0.6760563380281691,0.7782695153223483,0.5771855362812,0.6366823989736267,0.5629905878174389,0.9217348501422008,0.21971407072987206,0.28385870426104864,0.1654042053023377,0.375,0.7584067649267002,0.5525269068788021,0.7712418300653596,0.5050337557740141,0.7342806394316163,0.56043460977872,0.8492993881981448,0.45045597791226266,0,61326.png
0.7576398037841626,0.6607108456944712,0.43661971830985913,0.9961903359065862,0.6343567063659553,0.7059858235078981,0.709589770911028,0.9251941588273901,0.4645096563832455,0.3814351338507841,0.4291497975708502,0.625,0.5585411151064923,0.5872718764623304,0.6975242622301447,0.5426980930948716,0.5199921057825143,0.6155558500066252,0.39380303927373195,0.6032852720528767,0,39737.png
0.12452417659425369,0.09730784049316125,0.15492957746478875,0.2828658850941034,0.43748738370065887,0.5177322256860389,0.4335819570236191,0.7848118573616275,0.3064961123651868,0.28385870426104864,0.2232597623089983,0.543444666001994,0.2933180542932785,0.6451801591015442,0.29158249158249167,0.6472817718820326,0.29409907242944544,0.5970054326222339,0.29409907242944544,0.6282734194160137,0,2577.png
0.049491240364400856,0.03599980735889037,0.01408450704225352,0.04260931861245204,0.003250745180901349,0.31739203631782764,0.13278280944770016,0.3934861080726318,0.14346626536242787,0.18754950102962142,0.07888206869531147,0.375,0.026158770300707318,0.061183902667290596,0.023767082590612006,0.05602274073196732,0.02723505032563647,0.06784152643434477,0.02723505032563647,0.07139470675181973,0,57239.png
0.07148983882270499,0.046306106723174714,0.04225352112676056,0.060713592265511485,0.02230430645089409,0.9235212502249547,0.44592434736281306,0.7521330124699189,1.0,1.0,0.9999999999999998,0.546036889332004,0.17181017109890542,0.36207299953205424,0.1697761933056051,0.36065379604406017,0.17272547858693504,0.3404796607923678,0.17272547858693504,0.3583121845106953,0,12505.png
0.09418360196215839,0.07888653438643807,0.07042253521126761,0.15341765032773821,0.18123428697263871,0.5677969545504683,0.3082045817794353,0.663189127105666,0.21971407072987206,0.28575954379851104,0.16644900091419615,0.3721086739780658,0.6443671711384202,0.2661441272812354,0.64349376114082,0.2635319199336729,0.644760213143872,0.2535577050483636,0.644760213143872,0.26683771648492627,0,50487.png
0.1321709880868956,0.09848776728953958,0.07042253521126761,0.0736088700228312,0.05379458960652876,0.43147738553440507,0.14402415201562768,0.8327089258367972,0.3611738148984198,0.05068905433233011,0.06889121065691524,1.0000000000000002,0.20037934168411903,0.7497660271408517,0.16510200039611805,0.7802913656283312,0.21424906256167356,0.6818073406651648,0.21969607262680083,0.7176283570850881,1,32989.png
0.443896285914506,0.3193026391832017,0.16901408450704228,1.0,0.7152897750956217,0.5761217250968033,0.6640383590836442,0.8589203675344563,0.3481314271381991,0.28385870426104864,0.25101214574898784,0.6242522432701895,0.5270873671316236,0.322531586335985,0.525925925925926,0.3206206324766079,0.5276100256562067,0.3046508546442295,0.5276100256562067,0.3206068550073905,0,45878.png
0.5564681149264191,0.450707956077827,0.2535211267605634,1.0,0.9999999999999999,0.6503015842607268,0.9128396377197655,0.9623714723255304,0.4765487835465262,0.6082686519879613,0.6789865482564972,0.375,0.3780376970798593,0.5741693963500234,0.3765102000396119,0.57538789529788,0.37872508387606074,0.5326619848946601,0.37872508387606074,0.5605600022310846,0,16751.png
0.22740854940434482,0.4402090156039299,1.0,0.04631855219373715,0.05903772699507932,0.4219218957720151,0.2907121292843188,0.2915937431634215,0.3120140456483571,0.28892760969428166,0.2305733315920073,0.5437437686939183,0.023511281463626667,0.05439868975198878,0.0710239651416122,0.18097832523984367,0.0,0.0,0.023761594631932104,0.13587305128705693,1,30917.png
